	x	y	z	x-exact	y-exact	z-exact
0.8080078125000018	32.022983391229786	32.02299591161088	59.424544453530025	59.424674940940776	129.60207273192933	129.6024184052891
0.8081054687500018	32.026110635701585	32.02612331000789	59.439278054340406	59.439410160096614	129.63631605940088	129.63666603076769
0.8082031250000018	32.02923818556835	32.02925101382981	59.45401483820216	59.45414856296077	129.6705678192455	129.67092209062594
0.8083007812500018	32.03236604085991	32.03237902310647	59.46875480576681	59.46889015018492	129.7048280134508	129.70518658685205
0.8083984375000018	32.03549420160609	32.0355073378677	59.483497957685984	59.48363492242095	129.73909664400486	129.7394595214348
0.8084960937500019	32.03862266783672	32.038635958143345	59.49824429461147	59.498382880320776	129.7733737128962	129.7737408963635
0.8085937500000019	32.041751439581624	32.041764883963225	59.51299381719517	59.51313402453653	129.80765922211378	129.80803071362766
0.8086914062500019	32.04488051687065	32.04489411535719	59.52774652608911	59.52788835572046	129.84195317364708	129.84232897521753
0.8087890625000019	32.04800989973362	32.04802365235508	59.542502421945464	59.54264587452487	129.87625556948598	129.8766356831236
0.808886718750002	32.05113958820039	32.05115349498674	59.55726150541652	59.557406581602315	129.9105664116208	129.91095083933698
0.808984375000002	32.054269582300805	32.05428364328203	59.572023777154705	59.572170477605376	129.94488570204237	129.94527444584912
0.809082031250002	32.0573998820647	32.05741409727077	59.586789237812575	59.586937563186815	129.97921344274192	129.97960650465194
0.809179687500002	32.06053048752193	32.060544856982844	59.60155788804282	59.60170783899953	130.0135496357112	130.0139470177379
0.809277343750002	32.06366139870235	32.063675922448105	59.61632972849825	59.6164813056965	130.04789428294234	130.04829598709983
0.8093750000000021	32.06679261563582	32.06680729369641	59.631104759831814	59.63125796393091	130.08224738642798	130.08265341473103
0.8094726562500021	32.06992413835219	32.06993897075761	59.64588298269659	59.64603781435601	130.11660894816123	130.11701930262527
0.8095703125000021	32.07305596688133	32.07307095366159	59.660664397745784	59.660820857625204	130.15097897013558	130.1513936527768
0.8096679687500021	32.076188101253095	32.076203242438204	59.675449005632736	59.67560709439203	130.18535745434505	130.18577646718026
0.8097656250000022	32.07932054149736	32.07933583711734	59.69023680701091	59.69039652531015	130.21974440278407	130.22016774783083
0.8098632812500022	32.08245328764399	32.08246873772886	59.70502780253391	59.705189151033366	130.25413981744757	130.25456749672406
0.8099609375000022	32.085586339722866	32.08560194430264	59.719821992855465	59.71998497221561	130.28854370033088	130.28897571585605
0.8100585937500022	32.08871969776386	32.08873545686856	59.73461937862943	59.73478398951093	130.32295605342983	130.3233924072233
0.8101562500000022	32.091853361796844	32.09186927545652	59.749419960509805	59.74958620357353	130.3573768787407	130.35781757282277
0.8102539062500023	32.094987331851705	32.09500340009639	59.76422373915071	59.764391615057704	130.3918061782602	130.39225121465185
0.8103515625000023	32.09812160795833	32.09813783081807	59.77903071520639	59.77920022461792	130.42624395398553	130.42669333470843
0.8104492187500023	32.10125619014661	32.101272567651435	59.79384088933123	59.79401203290875	130.46069020791435	130.46114393499087
0.8105468750000023	32.104391078446426	32.1044076106264	59.80865426217974	59.80882704058491	130.49514494204476	130.49560301749793
0.8106445312500024	32.10752627288768	32.10754295977286	59.82347083440658	59.82364524830123	130.5296081583753	130.5300705842289
0.8107421875000024	32.11066177350027	32.1106786151207	59.83829060666651	59.83846665671272	130.564079858905	130.56454663718347
0.8108398437500024	32.113797580314085	32.113814576699845	59.853113579614444	59.853291266474436	130.59856004563332	130.59903117836177
0.8109375000000024	32.11693369335904	32.116950844540185	59.86793975390542	59.86811907824162	130.6330487205602	130.63352420976446
0.8110351562500024	32.120070112665026	32.12008741867164	59.882769130194596	59.88295009266967	130.66754588568602	130.6680257333926
0.8111328125000025	32.123206838261964	32.12322429912412	59.89760170913728	59.89778431041407	130.70205154301163	130.70253575124778
0.8112304687500025	32.12634387017977	32.12636148592753	59.91243749138889	59.91262173213043	130.73656569453834	130.73705426533195
